tweet_id, user_id
'505441957234368515','2778960818'
'505441972748681217','37161596'
'505441974011584512','244685320'
'505441976372584448','54525773'
'505441979828666368','2500815386'
'505441979702841344','168476512'
'505441985432264704','90569603'
'505441986619269120','2570702498'
'505441997797085184','2568281322'
'505441998623354880','300172436'
'505442000431099904','256780037'
'505442001999785984','303843832'
'505442005204213760','2614100927'
'505442005732691968','66964476'
'505442006940667904','44419511'
'505442007225884673','309648615'
'505442010640027648','458604801'
'505442014175842304','2563287774'
'505442016994406401','179351870'
'505442018554679296','593374187'
'505442019930427392','199463965'
'505442025093619713','613682180'
'505442026427789312','45380579'
'505442028461625344','67810480'
'505442028776194048','143968844'
'505442030365847552','488711075'
'505442030487486464','2570310473'
'505442034363031552','797598200'
'505442035562606592','271324114'
'505442038804803586','256702081'
'505442039475879939','100458294'
'505442039995961344','834953227'
'505442040490901504','559799896'
'505442041161998336','486734725'
'505442041250062336','559799896'
'505442041828884480','27565882'
'505442041967300610','486880717'
'505442041904377856','559799896'
'505442041984069632','903369618'
'505442042130886656','158435119'
'505442042453839873','486690813'
'505442042588041216','257819397'
'505442043183640576','560526071'
'505442043368194048','44324207'
'505442043464663040','800581992'
'505442043741491200','485667398'
'505442043837952000','487955043'
'505442043825356800','836533225'
'505442043586289664','486562691'
'505442044064452609','484291000'
'505442044651642880','493200158'
'505442044924280833','703086523'
'505442045184335872','486760124'
'505442045238849539','2569772827'
'505442046333558784','2349696973'
'505442046400675840','559799896'
'505442047554113536','420352830'
'505442049315704832','558779223'
'505442049990991872','269360866'
'505442050456555520','485716927'
'505442050448175104','486448196'
'505442050326945792','1266912247'
'505442051987476480','424045046'
'505442052058779649','485782675'
'505442052851523584','932944561'
'505442053119963136','486835275'
'505442052977356802','160857786'
'505442053090574336','166875166'
'505442053237399552','486942049'
'505442053384204289','860589410'
'505442053388369920','486810954'
'505442053472256000','493355457'
'505442053791047680','2588866309'
'505442053946212352','484964484'
'505442054277570560','486711345'
'505442054147559424','485807610'
'505442054487293952','485807610'
'505442054491480064','14478263'
'505442054722183168','559799896'
'505442054755717120','485807610'
'505442054889951232','485696018'
'505442054814449664','486585393'
'505442055011983361','559799896'
'505442055196532737','166875166'
'505442054969626624','1142467586'
'505442055317749762','290508519'
'505442055414235138','344569347'
'505442055414235137','377054035'
'505442055724601344','338928425'
'505442055732985856','182176389'
'505442055925940225','226146514'
'505442056316010496','290508721'
'505442056387325952','2591974661'
'505442056215330816','552473488'
'505442056316022784','480303090'
'505442056588627968','278511061'
'505442056752205825','760957490'
'505442056848683008','319402270'
'505442056777392129','2563287774'
'505442056974520320','629084145'
'505442057221980160','1383135966'
'505442057574297600','384917592'
'505442057721114624','142342047'
'505442057683337216','606281620'
'505442057658195968','559799896'
'505442057935024128','343221086'
'505442058035687424','488527901'
'505442058241183744','228807690'
'505442058442514432','188325932'
'505442058828406785','484938930'
'505442058996162560','2591794627'
'505442058773860352','558454789'
'505442059423989761','335562583'
'505442060065718272','1248684362'
'505442060229300224','493037813'
'505442060283826176','716079235'
'505442060430606337','217323400'
'505442060732624896','486629157'
'505442061152030721','608920823'
'505442061219536896','321659355'
'505442061277880320','1281326761'
'505442061688909824','558772413'
'505442062544535553','214237884'
'505442062519394304','1028915132'
'505442062875897856','582852483'
'505442063052066816','494664486'
'505442063060451329','485528902'
'505442064591376384','494009898'
'505442064549437441','559799896'
'505442064813682688','3078921'
'505442064910151680','369370241'
'505442064763346944','309407203'
'505442064847208449','561913597'
'505442065145024512','383995927'
'505442065614778370','23954895'
'505442066378141696','89886458'
'505442066441060352','805618063'
'505442066688520192','249511995'
'505442067045031936','558521037'
'505442068282351616','558750987'
'505442068399796224','38832596'
'505442071931408384','422142861'
'505442072925450240','1466274925'
'505442072719933440','218119418'
'505442073466523648','853727768'
'505442073525235712','633376012'
'505442073932099584','2563394749'
'505442074309562368','558521037'
'505442074494128128','136736469'
'505442075303608321','1467962250'
'505442077065216000','558521037'
'505442078554193920','1466097438'
'505442081947394048','2581987360'
'505442082261962752','207657193'
'505442083478327296','386771797'
'505442087198670848','224687417'
'505442087873961984','429617727'
'505442095226568704','297947789'
'505442102772129792','1121318918'
'505442102667247616','1480950506'
'505442104219160576','2567937576'
'505442106626670593','68333543'
'505442107352301569','1396379244'
'505442107763335168','2543286118'
'505442115627675649','2563394749'
'505442115514814464','56147377'
'505442122271444992','498533472'
'505442124662595584','743265872'
'505442127338147840','1445058385'
'505442129808605184','1485499573'
'505442131264028672','18383195'
'505442133642211328','2559202083'
'505442134036447233','2569436592'
'505442134519201792','312226421'
'505442136225873920','253633235'
'505442139174498304','265553905'
'505442139472662528','701177273'
'505442144505438208','1597096567'
'505442145960869888','1466995280'
'505442147504381952','1614704773'
'505442149043666944','954739286'
'505442152722083840','1619859326'
'505442153334456320','372339375'
'505442154412802048','2733944055'
'505442154685018112','1645861206'
'505442159164522496','52027918'
'505442159596535808','2627275708'
'505442160687058944','1462664562'
'505442162092167168','86129574'
'505442163530805248','1678077025'
'505442163346264064','2569349192'
'505442165070106624','146768539'
'505442166605242368','424275301'
'505442169629319168','1874730782'
'505442173416792064','61270769'
'505442174431789056','1281437306'
'505442174448578560','2569436592'
'505442176155648001','204892964'
'505442176214396928','931850324'
'505442176894267393','267839067'
'505442177397170176','118024534'
'505442181025234944','363139446'
'505442182094786560','1955325212'
'505442183436984320','251132976'
'505442185152438272','1023460549'
'505442185236324352','2611818833'
'505442188222668800','1934344254'
'505442191741689857','193679211'
'505442193583005696','2570376108'
'505442193730187265','217526458'
'505442200595873793','543388760'
'505442200516186112','2171880624'
'505442202281984000','19235529'
'505442203913572353','125699508'
'505442204907630593','2182130019'
'505442208984485888','55143812'
'505442209370345472','2212340778'
'505442210838351873','1076354671'
'505442215665999872','979113734'
'505442222079102976','2566760228'
'505442222465363969','322867036'
'505442225098989569','2219884248'
'505442226668072960','253695590'
'505442226181132288','1942013204'
'505442227741396992','190222885'
'505442229532385280','1109059640'
'505442230148939776','75348581'
'505442233265299456','2570376108'
'505442234750095360','465446581'
'505442241788133376','2196165451'
'505442242392494081','153876973'
'505442243449069569','335239503'
'505442244136935426','18142010'
'505442245911126016','394123103'
'505442249421778944','2422650696'
'505442253284716544','2567966545'
'505442271823536128','366863800'
'505442274826670080','1498746487'
'505442275061559296','506314843'
'505442276135292928','2591794627'
'505442279583010816','2314826107'
'505442280946139136','2541308431'
'505442283341115395','1527819950'
'505442283567976448','14959345'
'505442286042222592','1904352720'
'505442290328805377','2335279855'
'505442291998150656','2567966545'
'505442294221135873','833501941'
'505442294896418816','916685900'
'505442296460898304','2348853313'
'505442299778584576','1952957179'
'505442303444389888','2224491793'
'505442305042427904','1530409729'
'505442308318195712','2278184538'
'505442308121042945','2358424939'
'505442311870742528','2596781636'
'505442312638316544','2365038810'
'505442313150021633','2569162549'
'505442316673613824','612951480'
'505442317902168064','88616411'
'505442328165625856','2327729430'
'505442330791264256','360769230'
'505442333077155840','2365017528'
'505442333786005504','454947138'
'505442337414078465','731636346'
'505442338601050112','570336298'
'505442339918077952','2568642534'
'505442340261994496','2369949415'
'505442341696454657','2369949415'
'505442343387136001','570336298'
'505442344607285248','2416163593'
'505442346062737408','2414598510'
'505442347660759040','840177210'
'505442351041359873','2569162549'
'505442352962367490','1140943333'
'505442360520867842','2413083786'
'505442372260352000','840177210'
'505442372524601344','2440132755'
'505442372994351104','2627518912'
'505442374009753600','2440132755'
'505442374340714497','15221663'
'505442377373605888','59350851'
'505442381311668224','1969015526'
'505442383224258560','2329025755'
'505442385292443648','52129033'
'505442387817033728','2334087828'
'505442390992117760','65724344'
'505442393605169152','2421721740'
'505442398260838401','900424675'
'505442398797713409','2569393226'
'505442398713827328','1266313153'
'505442400324431872','2741967485'
'505442401448894464','1654112738'
'505442404569075712','491404848'
'505442408025178112','2375716122'
'505442409434456064','2367834092'
'505442409761615872','2627518912'
'505442410885701632','2441622300'
'505442419534356480','2495297321'
'505442419895042048','540397015'
'505442424181637120','156958343'
'505442428048789505','2459607260'
'505442428745043968','2490824007'
'505442429269319681','14251791'
'505442429986963456','31419709'
'505442432599986177','16631322'
'505442438605832192','591146177'
'505442444201439232','2464708274'
'505442446071693312','983395976'
'505442449628475392','504731972'
'505442450517680129','1606653396'
'505442452178616320','977385404'
'505442453541748736','2511073208'
'505442453928050689','1606653396'
'505442455110840320','181679121'
'505442456716865536','196051906'
'505442456771371008','250946881'
'505442457715097601','2570386951'
'505442458419728384','604875191'
'505442460076478464','382972830'
'505442460924125184','32408612'
'505442461997494272','947240228'
'505442462710513665','2319427200'
'505442464719585280','1250618070'
'505442465919156224','2477482389'
'505442467290681344','1740888661'
'505442468817412097','308102333'
'505442470314790914','192167604'
'505442471883448320','1016640997'
'505442473347280896','1601770400'
'505442474811072512','1018507424'
'505442476375556096','1041112746'
'505442477940035584','16049954'
'505442478590550016','2332317073'
'505442481530343424','2153768641'
'505442483900145664','2277491161'
'505442484772536320','748806055'
'505442485506543616','614360617'
'505442486987141120','1082839812'
'505442489600196608','2279678299'
'505442490527150080','2478704934'
'505442490669748224','2502054986'
'505442491567333376','934924208'
'505442495015047168','2499901884'
'505442496160083968','2156364362'
'505442498417033216','191503285'
'505442499842699264','1107427728'
'505442501117751296','9221802'
'505442502426382336','356547931'
'505442505966379008','2537849167'
'505442508835282944','1482603852'
'505442509607022592','2444047854'
'505442513188974592','916466954'
'505442516464701440','2559505824'
'505442517211308032','2563323007'
'505442518168010753','2203345754'
'505442520361205761','159998357'
'505442521749549056','2212419642'
'505442522068307968','2538790446'
'505442524987527168','2579743999'
'505442530305908736','1563467743'
'505442530431746048','487880406'
'505442530872156160','246944099'
'505442532138840064','2599776342'
'505442537268449280','821331486'
'505442539826982912','400452836'
'505442542347763712','109491412'
'505442542549102593','2285289534'
'505442543958360064','2673011204'
'505442547150245888','268174769'
'505442547846483968','2148837493'
'505442547871649792','14870305'
'505442552858701824','24917529'
'505442553043628032','302889927'
'505442553894678528','2436408774'
'505442555022962688','1562053086'
'505442561939341312','2696718914'
'505442562870505472','1363178544'
'505442564028112897','1946548272'
'505442564879945728','704890999'
'505442565554835456','971802902'
'505442565873627136','1589038464'
'505442567240962048','2714995856'
'505442568448901121','2724623341'
'505442569824645120','2725232612'
'505442571426873344','2586453864'
'505442571447848963','2471038225'
'505442571447848960','411494417'
'505442571653353472','2725592352'
'505442572756480000','2772652484'
'505442575986085891','2569042441'
'505442580322996224','488118439'
'505442580775968768','2713973953'
'505442585343954944','488118439'
'505442585952153600','360205878'
'505442603438194688','15268506'
'505442604868468736','139108070'
'505442606839775235','2536649936'
'505442609985093632','250162474'
'505442616763490304','2367105482'
'505442616909918208','371962717'
'505442619259092992','2351617982'
'505442621095825408','371962717'
'505442623847272448','134224940'
'505442624409325569','2462603582'
'505442625860562945','366974308'
'505442627336945664','2770046137'
'505442631548030976','2725303376'
'505442632848670721','1169294046'
'505442633091928066','980960875'
'505442634442096640','2772833815'
'505442634727702528','16816972'
'505442634836369408','2567617248'
'505442635163529216','24314103'
'505442635683594241','93112282'
'505442636635713536','16458689'
'505442638020243457','16816972'
'505442638120497152','22668187'
'505442639458484225','1358558509'
'505442641278799873','987505262'
'505442641807704064','18801306'
'505442642381914112','232939656'
'505442642566844416','330429183'
'505442643724099584','2472661477'
'505442645124976640','2506303503'
'505442652905824257','18801306'
'505442654650630144','575665401'
'505442654835208192','486139633'
'505442659654451200','1475611897'
'505442673042268160','572737928'
'505442673910497280','75929834'
'505442680415866880','2428722788'
'505442693971857408','2564221542'
'505442698434580480','193718183'
'505442708085682176','23914484'
'505442711189479424','121465119'
'505442711496044544','1254696428'
'505442714587250688','1254659041'
'505442722363502592','1254708720'
'505442730215215104','215755207'
'505442745331089409','2541648254'
'505442745843200000','953695980'
'505442746996645888','17633714'
'505442748011671552','266155337'
'505442753187020800','2569671157'
'505442755100033024','361989802'
'505442762133483520','158461506'
'505442769267986432','2614092994'
'505442771336196097','15794655'
'505442795965149184','578277980'
'505442798351314944','2576912277'
'505442803778744320','2618043851'
'505442804672102400','2570454500'
'505442808950317056','222155852'
'505442811848577024','2569066158'
'505442819293839361','1632846822'
'505442826776104961','2541157067'
'505442851186946049','44288499'
'505442855465136128','2558817999'
'505442867310264320','1498239192'
'505442873097994240','2566027610'
'505442877497815041','2541965384'
'505442884271628289','2613839273'
'505442893201674240','23333889'
'505442907386839041','82895046'
'505442914126688257','2727325173'
'505442915196608512','627093902'
'505442932703244288','2541277160'
'505442936780124160','2564355379'
'505442942207537152','2667756705'
'505442942992273409','76908897'
'505442952148426752','760593499'
'505442970087063552','2597163849'
'505442987414142977','466671618'
'505442991683555328','2568639966'
'505442996196626433','2570395783'
'505442998734184448','2620196193'
'505443006988558336','1481135348'
'505443026643075073','2582678255'
'505443028677705728','1249556076'
'505443046247661568','972651'
'505443048030220288','372502604'
'505443051049742336','2570485387'
'505443054824603650','185115193'
'505443055701204992','2570846396'
'505443056972079104','2321174599'
'505443068531982336','194297785'
'505443083530432515','240450046'
'505443109455822848','1921329415'
'505443110227156993','232367421'
'505443110902456320','2564293417'
'505443111804211200','2475427286'
'505443115671384065','2564119105'
'505443117278167042','168729956'
'505443118343520256','227148990'
'505443123330580480','242204735'
'505443131308118016','310100793'
'505443139574693888','2527785925'
'505443145044066304','20029601'
'505443149238775808','1169751188'
'505443155693826048','156353746'
'505443167508783104','2498397848'
'505443170281205760','2568466524'
'505443175410843648','2569905278'
'505443180150796289','26912315'
'505443186127302656','2740227242'
'505443190099304448','23033127'
'505443195971715072','14105953'
'505443196843741184','2594779083'
'505443211322474496','49451813'
'505443212606337024','312584835'
'505443222072479745','2500815386'
'505443227349319680','401083405'
'505443229987119104','2569429759'
'505443230586916864','246630194'
'505443233238102017','2226057864'
'505443233493942273','385054489'
'505443235225817088','2568132836'
'505443241416986625','312584835'
'505443246366261248','230292140'
'505443247263473664','2614100927'
'505443257971908609','929938435'
'505443259016290304','615864844'
'505443272332824578','2570310473'
'505443284328931328','9951012'
'505443289286201344','2570702498'
'505443295154032640','2567974356'
'505443297737732096','2591974661'
'505443313764560896','921767869'
'505443316914458624','2292124287'
'505443319799762945','2479688114'
'505443321108783105','837933536'
'505443323423633408','2581987360'
'505443331384832001','21100400'
'505443338032783362','1582926121'
'505443344592666624','29109718'
'505443346870181889','944614746'
'505443348379738112','2569772827'
'505443349017661440','944710219'
'505443349508005888','2543286118'
'505443354998366208','2566471609'
'505443375139397632','2559202083'
'505443377886674945','39007962'
'505443379187302400','27056145'
'505443395205353472','2659159732'
'505443400913403904','2627275708'
'505443407162925056','2567937576'
'505443414603616256','2564404106'
'505443415039803392','754725612'
'505443424393494528','2329062049'
'505443426863575041','2611818833'
'505443440382197760','250147885'
'505443446065467392','312584835'
'505443455804661760','2485618285'
'505443455636881409','1315955250'
'505443461882204160','369089649'
'505443465745170432','21690812'
'505443466373910528','2569349192'
'505443473978187776','2568306588'
'505443474317901824','127926935'
'505443492462882817','2457368374'
'505443500905623552','2149155056'
'505443502868942849','578983883'
'505443511442096128','117742402'
'505443525362593793','2566760228'
'505443533864435712','2570840191'
'505443567243124736','2493484596'
'505443570434592768','15750149'
'505443573475860481','23930200'
'505443578718720000','445160241'
'505443583131131906','38153641'
'505443584095830017','285770112'
'505443584376446976','2541308431'
'505443593549385728','2567483076'
'505443595940151296','1523391289'
'505443596053381120','1633866349'
'505443613740761088','518690726'
'505443621324484609','88014344'
'505443624600207360','789523681'
'505443635023056896','476368170'
'505443635681558528','2447935138'
'505443642765758466','278095802'
'505443643054772224','2568642534'
'505443647912148992','2556173600'
'505443650789449728','14407914'
'505443652957519872','2570272886'
'505443665192701952','822387175'
'505443667901808640','449036455'
'505443675766554624','1479376381'
'505443678627049472','2523963143'
'505443689515479040','1732202268'
'505443696582856704','312584835'
'505443702131531776','2569393226'
'505443703159525376','21100400'
'505443705575473152','48143749'
'505443713078681600','2568063866'
'505443725343203328','41656804'
'505443734579085312','27890830'
'505443755059474432','978042043'
'505443761233469441','325793082'
'505443761229283329','2570386951'
'505443773065605120','2563769196'
'505443792019660800','2493044713'
'505443820297674752','2563323007'
'505443833023168512','2562263220'
'505443840682385408','245822883'
'505443853579481088','127800409'
'505443865298743296','47064286'
'505443865915310081','776940714'
'505443872718454786','61601039'
'505443876317167616','225726730'
'505443879684820992','2569042441'
'505443892582293504','2569587127'
'505443893249589248','20818836'
'505443899167367168','754129117'
'505443899981459456','74484481'
'505443925004652544','407986427'
'505443938824495105','2567617248'
'505443951835234305','2570098896'
'505443957766365185','47064286'
'505443960454914048','285387177'
'505443994235830273','2209976418'
'505443996726874112','55265894'
'505443998123565056','2564221542'
'505444010962325504','2570768791'
'505444026263162880','16244529'
'505444030579494912','47064286'
'505444048677519360','90817115'
'505444050171068416','2430944208'
'505444053975322624','2284131'
'505444055577542656','1187158867'
'505444057330368512','2569671157'
'505444069338660866','2565756709'
'505444074220834816','589777655'
'505444077156843520','178029951'
'505444079518646272','1067684294'
'505444087005052928','174753429'
'505444093367812097','75576664'
'505444099864801280','1943284134'
'505444112707760128','543179675'
'505444116579094528','2569066158'
'505444119746195456','16092860'
'505444120450850816','312584835'
'505444125404311555','633849931'
'505444125500395520','251091984'
'505444128700637184','2563489692'
'505444137928101888','153581636'
'505444151387631616','1461901274'
'505444160439353345','2496523207'
'505444164113162240','2371447813'
'505444176087883776','2541965384'
'505444176922562561','1940181026'
'505444187739680768','2568658406'
'505444188432121856','2717907888'
'505444189489098753','621189373'
'505444189832609792','2758810872'
'505444190097264641','20838906'
'505444210154434560','389410698'
'505444210913603585','358404047'
'505444235655380992','2564355379'
'505444241401602049','41232632'
'505444247030358016','2563321171'
'505444251346665473','889285226'
'505444283286306820','75193022'
'505444295571021824','2570395783'
'505444297534353408','410089170'
'505444306237128705','2567795538'
'505444308351471616','315333537'
'505444318505889793','14576932'
'505444327712370688','47064286'
'505444355583139840','2570846396'
'505444363032625152','2382457435'
'505444365234212864','2566548630'
'505444365301710848','923110699'
'505444371303763968','80327968'
'505444379302309888','175222900'
'505444382922006529','404243193'
'505444385325346816','312584835'
'505444386520711168','47064286'
'505444396830318592','1340568276'
'505444415947558912','2564119105'
'505444416614830080','2468750082'
'505444424222900224','2568638460'
'505444430019821568','2688358904'
'505444433324965889','847727600'
'505444453453017088','41270364'
'505444466782924800','2523963143'
'505444467844075520','1153814904'
'505444476299382785','99292386'
'505444476756586496','2569905278'
'505444483672985600','2570368538'
'505444485472727040','47064286'
'505444493387395072','22259704'
'505444495182548993','412997247'
'505444499800473600','552792262'
'505444519333351424','94439833'
'505444527843581952','101617106'
'505444536932265984','2568132836'
'505444543735414784','2568281322'
'505444547011563520','47064286'
'505444553730437120','2341257349'
'505444585372663808','95358739'
'505444597535739904','2567974356'
'505444597980745728','2258961714'
'505444603797860352','2563287774'
'505444614103650305','2303844506'
'505444615336767488','2543991182'
'505444619099078656','246093063'
'505444637117784064','37214091'
'505444637020938240','256127848'
'505444640800395264','148234981'
'505444641572159488','1665647935'
'505444650019086336','1475774791'
'505444656134381569','2505372074'
'505444656411189248','804779719'
'505444658164416512','2566471609'
'505444661293752320','320339342'
'505444661956472832','149106296'
'505444663700881408','2563394749'
'505444718243635200','2564404106'
'505444723335499776','2569436592'
'505444726875910145','229588028'
'505444731367612416','636712292'
'505444740050223104','308766282'
'505444745305665536','1704544057'
'505444749600636928','51088566'
'505444778641592320','2568306588'
'505444783142096896','2570376108'
'505444785692635138','47064286'
'505444785268588546','310856963'
'505444786321760256','331119460'
'505444789622677504','2324350056'
'505444794823225344','620291157'
'505444796836478976','748222111'
'505444799453736960','1662241310'
'505444801106305024','2749502038'
'505444803262562304','2255905927'
'505444808135933952','428225985'
'505444807347417088','167146046'
'505444808442515456','18462588'
'505444812133527553','14105953'
'505444813580550144','51088566'
'505444815266263040','233239535'
'505444825789788160','610254512'
'505444828797104128','119916009'
'505444837747744768','2570840191'
'505444839081922561','2597752056'
'505444840902234112','54747537'
'505444842810245120','2567966545'
'505444866290380800','393500940'
'505444868500385792','797099875'
'505444876797100034','49596186'
'505444891636137984','235578049'
'505444896451223552','2567483076'
'505444899005546496','429707643'
'505444902600056832','2569162549'
'505444913937661953','51036526'
'505444952965660672','1564206962'
'505444954421092352','458474511'
'505444955578306560','2570272886'
'505444956744724481','36808182'
'505444957122224130','47064286'
'505444960293117953','15489945'
'505444963086532608','2627518912'
'505444968110891008','459874299'
'505444968270684160','925549988'
'505444968442232832','459815396'
'505444970396778497','323597924'
'505444978688937984','2522799024'
'505444989258985472','1539677432'
'505444992455032833','316721314'
'505444993767841792','2711787243'
'505444999878946816','44951044'
'505445001224941568','512227533'
'505445002634211328','924283892'
'505445004358078464','612490107'
'505445004425179136','17312855'
'505445006484971521','55521563'
'505445014915141632','2568063866'
'505445025959141376','238278490'
'505445044724453376','29833990'
'505445046565347329','756739082'
'505445059538718721','856593577'
'505445074662985728','2563769196'
'505445083827933184','40038350'
'505445116916805633','287189955'
'505445120934547456','52325373'
'505445121467621377','90712884'
'505445130745413632','1570080396'
'505445132418969600','2546716848'
'505445134087892992','2562263220'
'505445145953968129','51036526'
'505445173518934016','2685645662'
'505445174143496193','90712884'
'505445178787000322','54747537'
'505445193529569280','2569587127'
'505445205425025025','1922498904'
'505445209791295488','97457147'
'505445211225722880','173998601'
'505445221627617280','285003494'
'505445234848043008','420255268'
'505445252425994240','2570098896'
'505445282872848384','302576057'
'505445288036007936','217764745'
'505445289600110592','2294862536'
'505445290795880448','417564276'
'505445301600387072','14304618'
'505445307304247296','1722909727'
'505445312484237313','2570768791'
'505445318918291457','1004724966'
'505445322731298816','1004724966'
'505445347347677184','1678620800'
'505445371167113216','49633388'
'505445372689264640','2565756709'
'505445377647325184','576045758'
'505445390506676224','365616790'
'505445393208201216','1474553564'
'505445398065192960','385103603'
'505445400489508864','990908725'
'505445408617664512','365616790'
'505445418529210368','259801509'
'505445432646828032','2563489692'
'505445436858306560','236753785'
'505445441400365056','2188186329'
'505445442876735488','2280271664'
'505445451001114624','2280271664'
'505445455459663873','2280271664'
'505445456215019521','137419373'
'505445459343589377','2280271664'
'505445462413824000','2280271664'
'505445465697947648','2280271664'
'505445488985137152','2537220960'
'505445490172108800','1335974449'
'505445492927385600','2568658406'
'505445497059155968','1267060320'
'505445511776985088','2344193034'
'505445537290936320','20697719'
'505445553090465792','2563321171'
'505445553778745345','566274918'
'505445555640991745','2561732119'
'505445556638871552','412847272'
'505445577409048576','56349752'
'505445585953259520','14261496'
'505445588901842944','23451439'
'505445592638967808','731956597'
'505445613043847168','2567795538'
'505445630534090752','348118097'
'505445634112253952','22547337'
'505445644056948736','2399241728'
'505445647344861185','2278113440'
'505445648276402176','168346849'
'505445655788400641','238501031'
'505445657835233281','1266567530'
'505445669838917632','98600316'
'505445672963670016','2566548630'
'505445674050420736','266290394'
'505445696020176896','31579586'
'505445702575874049','204933567'
'505445722188431360','1631433770'
'505445724469731331','17989007'
'505445726696902656','437575259'
'505445727410356225','1570200775'
'505445734330548225','2568638460'
'505445740815335424','2216598879'
'505445744065912832','2570976043'
'505445759244726272','424045345'
'505445761736540160','177066956'
'505445761635475456','1058011'
'505445763397472257','380329513'
'505445769298866177','171213946'
'505445779649986561','14215299'
'505445787317592064','2440866735'
'505445794535575552','2570368538'
'505445796628946944','469619289'
'505445805160165378','14584447'
'505445813229977600','1393398560'
'505445819655667712','1122959527'
'505445819839827968','2550520674'
'505445821027221505','102758473'
'505445820980686848','228622419'
'505445824344502273','25237079'
'505445834709016576','2596426825'
'505445840635195392','1393398560'
'505445847241211904','299723192'
'505445853880807424','2568281322'
'505445853872410624','330259438'
'505445859933175809','294027317'
'505445866153332736','486561085'
'505445881219653632','486561085'
'505445902090518528','925489196'
'505445913561534464','2563287774'
'505445916875440128','620296965'
'505445919056478208','2674087567'
'505445926362947584','944195358'
'505445931366752256','621293868'
'505445935443226624','1388943013'
'505445937964392448','89990099'
'505445939864416256','18138164'
'505445950480216064','919469490'
'505445973280030720','2563394749'
'505445981505470464','20483921'
'505445990011527168','1393398560'
'505445995228844032','69934870'
'505445996491337728','53996905'
'505446000027529216','744474864'
'505446005949480960','1393398560'
'505446010542628864','230372043'
'505446012136075265','299723192'
'505446018213625856','330259438'
'505446024412819456','294027317'
'505446030742011904','486561085'
'505446031421472768','56788825'
'505446032981753856','2569436592'
'505446039265247232','486561085'
'505446050300047360','1249556076'
'505446056113733635','2355258758'
'505446062237437952','5789492'
'505446070378176514','1657605546'
'505446075772051457','502345146'
'505446093253931008','2570376108'
'505446097125646337','2734291692'
'505446114129354752','81126162'
'505446115878391809','6485652'
'505446116964708352','1135530733'
'505446139580383232','374556279'
'505446143434952704','453020619'
'505446147864141824','296493118'
'505446152750112768','2567966545'
'505446158349504512','739459801'
'505446171163512832','81098908'
'505446189442297856','1321003436'
'505446200053886976','2393298072'
'505446212665741312','2569162549'
'505446228453502978','60814953'
'505446265921212416','47064286'
'505446269121486849','172064882'
'505446272283578368','2627518912'
'505446275358408705','304013126'
'505446299307499520','128679707'
'505446307658731520','1817901'
'505446344346320898','190932580'
'505446347638456320','710049964'
'505446377040515072','158059731'
'505446379784011776','21608650'
'505446380610277376','2457158882'
'505446384678346752','2751692329'
'505446411962695680','304421209'
'505446418635849728','217610229'
'505446435710840832','23176659'
'505446441717092352','2475286316'
'505446454450978818','476684419'
'505446468032139265','606698678'
'505446474952769536','2511140486'
'505446493852270594','47064286'
'505446507038777344','2614092994'
'505446520884178944','2170322256'
'505446524583550977','2541648254'
'505446532364001281','2576912277'
'505446550076932096','1669130496'
'505446558309961728','2541157067'
'505446564790554625','277127538'
'505446570004078593','17240376'
'505446583698067456','2570454500'
'505446587250651136','2558817999'
'505446593974505472','171922892'
'505446597141217280','43637692'
'505446621870448640','2613839273'
'505446636911210498','49556723'
'505446637800808448','60360872'
'505446650215546881','2727325173'
'505446650572443648','588430067'
'505446651042230272','1369990446'
'505446651515793408','2566027610'
'505446658122194944','49950008'
'505446679093338112','2667756705'
'505446707467784192','2597163849'
'505446710974218240','2541277160'
'505446714392588288','16132078'
'505446733011095552','2620196193'
'505446751868698624','1170307622'
'505446759137423360','2582678255'
'505446769971314688','2568639966'
'505446784416899072','2172430397'
'505446784873664512','185115193'
'505446785033441280','1334718068'
'505446790641254401','14105953'
'505446797876424705','274578952'
'505446806361505792','568623798'
'505446810723168257','240450046'
'505446824795455488','275536855'
'505446829505261568','2570485387'
'505446829711163392','302665348'
'505446836341972992','2475427286'
'505446861730099200','2527785925'
'505446864326361088','863180749'
'505446865232330752','179847348'
'505446885101150208','2648970061'
'505446887269212160','2498397848'
'505446888233897985','2564293417'
'505446913026433024','2594779083'
'505446914159300609','709096060'
'505446938699771904','2500815386'
'505446947990147072','2568466524'
'505446949483339776','16252903'
'505446964528291840','2614100927'
'505446977010548738','370006046'
'505446990222589952','2570310473'
'505447007738028033','2569429759'
'505447017984708608','2591974661'
'505447043326689280','2581987360'
'505447067838210048','2570702498'
'505447069000024064','2543286118'
'505447073832247296','27937887'
'505447085228167169','561217364'
'505447094631428097','2559202083'
'505447110058078208','9246732'
'505447120208683008','881185128'
'505447120518668290','2627275708'
'505447127997087744','2569772827'
'505447140114833409','168636180'
'505447146061959168','2611818833'
'505447180057190401','957768098'
'505447187463933952','2567937576'
'505447195345035265','554627854'
'505447243034673152','14815210'
'505447246981120000','2569349192'
'505447259572404225','1077233198'
'505447306733162497','2566760228'
'505447350165594112','337651992'
'505447356234346496','128679707'
'505447366166450176','2541308431'
'505447368683442176','226341984'
'505447371967574016','20579532'
'505447387486502912','91713348'
'505447409615638529','206277789'
'505447418675351552','999547694'
'505447424908083201','2397318798'
'505447425205497856','2568642534'
'505447466268106752','2464475908'
'505447485016264704','2569393226'
